_fid;idnr;benennung;belegenheit;belegenheit_detail;gruen_code;gruen_art;bezirk;stadtteil;ortsteil;gemarkung;aktualitaet;flaeche_ha;veroeffentlichung_jahr;eigentum;verwaltungsvermoegen;geom;coordinate_reference_system
DE.HH.UP_KLEINGARTENANLAGEN_1200;004329;730 Gartenbauverein Kultur v. 1950;Neuländer Weg - Wendts Weg;Neuländer Weg - Wendts Weg;60;Dauerkleingärten;Harburg;Neuland;703;0;01.10.2025;2,1508;;FHH;Stadtgrün;POLYGON ((10.011945 53.466455,10.011770 53.466198,10.011617 53.465974,10.011498 53.465798,10.011401 53.465658,10.011249 53.465443,10.011175 53.465339,10.011156 53.465311,10.011074 53.465197,10.011006 53.465113,10.010830 53.464863,10.010751 53.464749,10.010711 53.464756,10.010616 53.464748,10.010526 53.464719,10.010488 53.464669,10.010495 53.464664,10.010618 53.464632,10.010470 53.464435,10.010393 53.464332,10.010330 53.464251,10.010275 53.464181,10.010197 53.464081,10.010143 53.464011,10.010084 53.463935,10.010061 53.463905,10.010057 53.463879,10.010005 53.463802,10.009966 53.463749,10.009941 53.463705,10.009902 53.463679,10.009884 53.463677,10.009594 53.463654,10.009595 53.463655,10.010349 53.464602,10.010442 53.464721,10.010728 53.465115,10.011005 53.465496,10.011393 53.466030,10.011659 53.466406,10.011620 53.466416,10.011461 53.466188,10.011439 53.466157,10.011002 53.465559,10.010965 53.465507,10.010529 53.464899,10.010309 53.464613,10.009967 53.464183,10.009563 53.463651,10.009310 53.463631,10.009310 53.463632,10.009440 53.463794,10.009524 53.463903,10.009591 53.463991,10.009649 53.464065,10.009681 53.464106,10.009737 53.464180,10.009799 53.464262,10.009856 53.464334,10.009870 53.464354,10.009893 53.464382,10.009920 53.464419,10.009972 53.464489,10.010011 53.464542,10.010040 53.464582,10.010081 53.464637,10.010123 53.464698,10.010183 53.464777,10.010224 53.464835,10.010306 53.464946,10.010392 53.465064,10.010445 53.465133,10.010668 53.465435,10.010865 53.465708,10.011144 53.466088,10.011322 53.466327,10.011578 53.466675,10.011624 53.466739,10.011682 53.466818,10.011726 53.466874,10.011757 53.466926,10.011806 53.467021,10.011865 53.467130,10.012056 53.467479,10.012252 53.467842,10.012487 53.468264,10.012511 53.468277,10.012558 53.468277,10.012589 53.468282,10.012617 53.468292,10.012629 53.468301,10.012635 53.468301,10.012698 53.468331,10.012586 53.468107,10.012486 53.467906,10.012223 53.467420,10.012448 53.467377,10.012401 53.467286,10.012335 53.467162,10.012364 53.467125,10.012265 53.466962,10.012089 53.466672,10.012065 53.466632,10.011945 53.466455));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1201;004329;730 Gartenbauverein Kultur v. 1950;Neuländer Weg - Wendts Weg;Neuländer Weg - Wendts Weg;60;Dauerkleingärten;Harburg;Neuland;703;0;01.10.2025;2,1508;;FHH;Stadtgrün;POLYGON ((10.010985 53.464673,10.010543 53.464100,10.010223 53.463705,10.010035 53.463690,10.009990 53.463720,10.010055 53.463786,10.010111 53.463886,10.010239 53.464024,10.010397 53.464230,10.010522 53.464392,10.010682 53.464609,10.010826 53.464575,10.010853 53.464639,10.010851 53.464678,10.010774 53.464727,10.010922 53.464903,10.011080 53.465112,10.011261 53.465343,10.011397 53.465537,10.011476 53.465645,10.011592 53.465824,10.011731 53.466022,10.011903 53.466282,10.012024 53.466442,10.012093 53.466546,10.012228 53.466747,10.012344 53.466954,10.012400 53.467059,10.012484 53.467192,10.012465 53.467211,10.012459 53.467273,10.012513 53.467375,10.012570 53.467471,10.012659 53.467636,10.012593 53.467650,10.012675 53.467805,10.012912 53.467760,10.012598 53.467162,10.012663 53.467151,10.012257 53.466484,10.012059 53.466224,10.011745 53.465763,10.011523 53.465436,10.010985 53.464673));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1202;004330;728 Zubringerstraße / 730 Gartenbauverein Kultur v. 1950;Neuländer Weg - Wendts Weg;Neuländer Weg - Wendts Weg;60;Dauerkleingärten;Harburg;Neuland;703;718;01.10.2025;1,0858;;FHH;Privat;POLYGON ((10.008884 53.463597,10.008735 53.463585,10.008550 53.463570,10.008624 53.463666,10.009636 53.464988,10.010234 53.465787,10.010662 53.466373,10.011169 53.467050,10.011913 53.468253,10.011998 53.468265,10.012009 53.468267,10.012129 53.468279,10.012184 53.468285,10.012058 53.468072,10.011635 53.467335,10.011487 53.467061,10.011320 53.466807,10.011019 53.466399,10.010637 53.465927,10.010278 53.465435,10.009705 53.464625,10.009573 53.464452,10.009245 53.464020,10.009245 53.464020,10.008885 53.463597,10.008884 53.463597));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1468;004603;354 Flughafen;Bayernweg;Bayernweg;61;Kleingärten;Eimsbüttel;Niendorf;318;307;01.10.2025;0,0233;;FHH;Stadtgrün;POLYGON ((9.976521 53.645815,9.976591 53.645836,9.976611 53.645813,9.976751 53.645853,9.976822 53.645766,9.976551 53.645684,9.976481 53.645767,9.976544 53.645788,9.976521 53.645815));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1203;004331;727 Gartenbauverein Neuland v. 1920;Neuländer Elbdeich;Neuländer Elbdeich;60;Dauerkleingärten;Harburg;Neuland;703;718;01.10.2025;2,5256;;FHH;Stadtgrün;POLYGON ((10.008458 53.467184,10.008967 53.467131,10.009159 53.467112,10.009304 53.467096,10.009063 53.466807,10.008994 53.466715,10.008892 53.466590,10.008778 53.466451,10.008716 53.466376,10.008647 53.466287,10.008585 53.466212,10.008585 53.466212,10.008547 53.466170,10.008436 53.466031,10.008324 53.465894,10.008113 53.465629,10.008029 53.465527,10.007955 53.465433,10.007894 53.465355,10.007756 53.465192,10.007725 53.465146,10.007670 53.465068,10.007651 53.465042,10.007550 53.464902,10.007460 53.464786,10.007403 53.464713,10.007298 53.464587,10.007215 53.464490,10.007169 53.464435,10.007113 53.464362,10.007009 53.464237,10.006923 53.464132,10.006840 53.464029,10.006758 53.463934,10.006341 53.463437,10.006148 53.463434,10.006148 53.463434,10.005849 53.463431,10.005849 53.463431,10.005668 53.463434,10.005680 53.463446,10.005684 53.463450,10.005784 53.463570,10.005907 53.463720,10.006005 53.463841,10.006130 53.463994,10.006141 53.464005,10.006254 53.464139,10.006332 53.464232,10.006437 53.464358,10.006522 53.464463,10.006570 53.464513,10.006655 53.464619,10.006717 53.464694,10.006786 53.464780,10.006862 53.464875,10.006917 53.464939,10.006971 53.465003,10.007040 53.465080,10.007040 53.465080,10.007050 53.465079,10.007058 53.465078,10.007080 53.465100,10.007094 53.465119,10.007139 53.465177,10.007206 53.465262,10.007234 53.465286,10.007370 53.465449,10.007592 53.465715,10.007640 53.465769,10.007792 53.465962,10.007916 53.466103,10.008020 53.466227,10.008073 53.466290,10.008170 53.466405,10.008251 53.466499,10.008362 53.466633,10.008472 53.466766,10.008559 53.466871,10.008774 53.467131,10.008746 53.467135,10.008722 53.467139,10.008687 53.467144,10.008462 53.466883,10.008389 53.466786,10.008163 53.466518,10.007985 53.466303,10.007819 53.466104,10.007509 53.465729,10.007401 53.465593,10.007234 53.465396,10.007137 53.465277,10.007015 53.465129,10.006878 53.464966,10.006793 53.464860,10.006693 53.464734,10.006531 53.464543,10.006513 53.464521,10.006462 53.464459,10.006320 53.464284,10.006220 53.464168,10.006092 53.464010,10.006028 53.463938,10.005931 53.463818,10.005897 53.463776,10.005771 53.463621,10.005695 53.463528,10.005636 53.463461,10.005630 53.463455,10.005628 53.463453,10.005625 53.463434,10.005625 53.463434,10.005438 53.463267,10.005428 53.463270,10.005428 53.463270,10.005428 53.463270,10.005227 53.463030,10.005190 53.462995,10.005147 53.462971,10.005096 53.462959,10.005096 53.462959,10.005044 53.462956,10.005044 53.462956,10.005030 53.462957,10.004942 53.462961,10.005018 53.463064,10.005343 53.463453,10.006017 53.464259,10.006914 53.465329,10.007179 53.465652,10.007179 53.465652,10.007540 53.466082,10.007540 53.466082,10.008126 53.466792,10.008170 53.466845,10.008458 53.467184));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1204;004333;717 Gartenfr. Groß Sand;Groß Sand;Groß Sand;60;Dauerkleingärten;Hamburg-Mitte;Wilhelmsburg;137;147;01.10.2025;0,1867;;FHH;Stadtgrün;POLYGON ((9.987886 53.501689,9.987467 53.501487,9.987439 53.501474,9.987435 53.501472,9.987319 53.501571,9.987287 53.501598,9.987281 53.501596,9.987215 53.501563,9.987055 53.501696,9.987056 53.501696,9.987161 53.501746,9.987276 53.501800,9.987375 53.501846,9.987416 53.501866,9.987421 53.501883,9.987685 53.501857,9.987686 53.501856,9.987704 53.501841,9.987886 53.501689));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1205;004333;717 Gartenfr. Groß Sand;Groß Sand;Groß Sand;60;Dauerkleingärten;Hamburg-Mitte;Wilhelmsburg;137;147;01.10.2025;0,1867;;FHH;Stadtgrün;POLYGON ((9.987035 53.501708,9.987011 53.501697,9.986855 53.501833,9.987068 53.501941,9.987389 53.501888,9.987387 53.501878,9.987347 53.501859,9.987115 53.501747,9.987039 53.501710,9.987035 53.501708));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1206;004334;717 Gartenfr. Groß Sand;Groß Sand;Groß Sand;60;Dauerkleingärten;Hamburg-Mitte;Wilhelmsburg;137;147;01.10.2025;0,1460;;FHH;Stadtgrün;POLYGON ((9.988732 53.501792,9.988184 53.501543,9.987851 53.501800,9.987869 53.501808,9.988274 53.501991,9.988577 53.501860,9.988732 53.501792));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1207;004335;717 Gartenfr. Groß Sand;Groß Sand;Groß Sand;60;Dauerkleingärten;Hamburg-Mitte;Wilhelmsburg;137;147;01.10.2025;0,1327;;FHH;Stadtgrün;POLYGON ((9.988133 53.501503,9.988311 53.501361,9.988457 53.501245,9.988210 53.501136,9.988062 53.501248,9.987887 53.501389,9.987775 53.501339,9.987746 53.501361,9.987593 53.501482,9.987927 53.501630,9.987954 53.501641,9.988043 53.501573,9.988049 53.501568,9.988133 53.501503));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1208;004336;717 Gartenfr. Groß Sand;Groß Sand;Groß Sand;60;Dauerkleingärten;Hamburg-Mitte;Wilhelmsburg;137;0;01.10.2025;0,2113;;FHH;Stadtgrün;POLYGON ((9.988652 53.501695,9.988801 53.501763,9.989004 53.501675,9.989257 53.501563,9.989311 53.501540,9.988723 53.501256,9.988684 53.501269,9.988618 53.501274,9.988617 53.501274,9.988555 53.501263,9.988391 53.501397,9.988377 53.501405,9.988246 53.501508,9.988652 53.501695));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1209;004336;717 Gartenfr. Groß Sand;Groß Sand;Groß Sand;60;Dauerkleingärten;Hamburg-Mitte;Wilhelmsburg;137;0;01.10.2025;0,2113;;FHH;Stadtgrün;POLYGON ((9.988787 53.501769,9.988801 53.501763,9.988787 53.501769,9.988787 53.501769));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1210;004337;717 Gartenfr. Groß Sand;Groß Sand;Groß Sand;60;Dauerkleingärten;Hamburg-Mitte;Wilhelmsburg;137;147;01.10.2025;0,1745;;FHH;Stadtgrün;POLYGON ((9.989566 53.501372,9.989702 53.501312,9.989754 53.501336,9.989769 53.501343,9.989796 53.501331,9.989559 53.501219,9.988954 53.500948,9.988934 53.500966,9.988908 53.500989,9.988827 53.501045,9.988772 53.501095,9.988779 53.501124,9.988797 53.501165,9.988797 53.501202,9.989434 53.501488,9.989510 53.501456,9.989444 53.501426,9.989566 53.501372));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1211;004338;717 Gartenfr. Groß Sand;Groß Sand;Groß Sand;60;Dauerkleingärten;Hamburg-Mitte;Wilhelmsburg;137;147;01.10.2025;0,1815;;FHH;Stadtgrün;POLYGON ((9.989892 53.500919,9.989614 53.500916,9.989153 53.500920,9.989109 53.500957,9.989870 53.501299,9.989897 53.501287,9.990139 53.501182,9.990271 53.501059,9.989892 53.500919));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1212;004339;150 Bundesbahn Landwirtschaft;Kanzlershofer Weg;Kanzlershofer Weg;61;Kleingärten;Harburg;Rönneburg;706;720;01.10.2025;0,2201;;Privat;Deutsche Bahn;POLYGON ((10.012940 53.441780,10.012883 53.441749,10.012869 53.441767,10.012784 53.441830,10.012618 53.441971,10.012463 53.442103,10.012267 53.442271,10.012124 53.442398,10.012105 53.442411,10.012083 53.442434,10.012002 53.442511,10.011910 53.442584,10.011855 53.442638,10.011766 53.442715,10.011704 53.442774,10.011608 53.442851,10.011548 53.442892,10.011464 53.442960,10.011416 53.442997,10.011401 53.443006,10.011290 53.443088,10.011157 53.443188,10.011090 53.443247,10.011006 53.443319,10.010932 53.443383,10.010907 53.443403,10.011016 53.443454,10.011016 53.443454,10.011135 53.443372,10.011242 53.443290,10.011460 53.443122,10.011537 53.443059,10.011663 53.442954,10.011829 53.442822,10.011991 53.442686,10.012157 53.442532,10.012249 53.442459,10.012382 53.442337,10.012481 53.442246,10.012573 53.442160,10.012662 53.442074,10.012739 53.441993,10.012823 53.441911,10.012834 53.441893,10.012834 53.441879,10.012826 53.441862,10.012844 53.441834,10.012874 53.441821,10.012907 53.441793,10.012940 53.441780));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1213;004340;770 Gartengem. Sinstorfer Blick;Sinstorfer Weg;Sinstorfer Weg;60;Dauerkleingärten;Harburg;Sinstorf;708;719;01.10.2025;0,4461;;FHH;Stadtgrün;POLYGON ((9.970915 53.428744,9.971025 53.428739,9.971251 53.428747,9.971471 53.428765,9.971627 53.428774,9.971787 53.428779,9.971966 53.428763,9.972178 53.428730,9.972327 53.428699,9.972374 53.428687,9.972383 53.428673,9.972356 53.428661,9.971763 53.428461,9.971653 53.428454,9.971281 53.428435,9.971164 53.428436,9.970941 53.428436,9.970712 53.428446,9.970543 53.428467,9.970361 53.428504,9.970186 53.428554,9.970031 53.428608,9.969933 53.428657,9.970073 53.428680,9.970196 53.428708,9.970303 53.428733,9.970437 53.428778,9.970518 53.428815,9.970521 53.428816,9.970525 53.428815,9.970643 53.428778,9.970779 53.428755,9.970915 53.428744));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1214;004341;770 Gartengem. Sinstorfer Blick;Sinstorfer Weg;Sinstorfer Weg;60;Dauerkleingärten;Harburg;Sinstorf;708;719;01.10.2025;0,0740;;FHH;Stadtgrün;POLYGON ((9.972265 53.429172,9.972260 53.429169,9.972258 53.429165,9.972256 53.429149,9.972258 53.429136,9.972291 53.429102,9.972334 53.429069,9.972319 53.429028,9.972297 53.428973,9.972094 53.429095,9.972030 53.429095,9.971302 53.429002,9.971315 53.429085,9.971416 53.429101,9.971846 53.429156,9.972027 53.429182,9.972124 53.429203,9.972156 53.429216,9.972163 53.429218,9.972265 53.429172));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1215;004342;770 Gartengem. Sinstorfer Blick;Sinstorfer Weg;Sinstorfer Weg;60;Dauerkleingärten;Harburg;Sinstorf;708;0;01.10.2025;0,1308;;FHH;Stadtgrün;POLYGON ((9.970918 53.427707,9.970978 53.427703,9.970979 53.427703,9.970989 53.427554,9.970679 53.427551,9.970384 53.427610,9.970002 53.427687,9.970059 53.427817,9.970159 53.427852,9.970756 53.427738,9.970789 53.427732,9.970918 53.427707));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1216;004343;770 Gartengem. Sinstorfer Blick;Sinstorfer Weg;Sinstorfer Weg;60;Dauerkleingärten;Harburg;Sinstorf;708;0;01.10.2025;0,1391;;FHH;Stadtgrün;POLYGON ((9.971404 53.427901,9.971005 53.427764,9.970964 53.427810,9.970893 53.427889,9.970845 53.427898,9.970735 53.427861,9.970706 53.427852,9.970675 53.427856,9.970646 53.427867,9.970615 53.427893,9.970531 53.427980,9.970617 53.428010,9.971129 53.428186,9.971361 53.427946,9.971404 53.427901));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1217;003058;;Schenefelder Holt - Borndiek;Schenefelder Holt - Borndiek;65;Grün an Kleingärten;Altona;Iserbrook;225;206;01.10.2025;0,8482;;FHH;Stadtgrün;POLYGON ((9.833911 53.587230,9.833503 53.587153,9.833501 53.587144,9.833499 53.587144,9.833502 53.586906,9.833073 53.586896,9.833096 53.586251,9.833125 53.586246,9.833123 53.586125,9.833086 53.586117,9.833086 53.585719,9.833302 53.585626,9.833244 53.585242,9.833280 53.585233,9.833256 53.585107,9.833219 53.585108,9.833139 53.584723,9.833168 53.584723,9.833152 53.584615,9.833118 53.584620,9.833092 53.584448,9.833085 53.584428,9.833088 53.584408,9.833100 53.584389,9.833122 53.584373,9.833214 53.584287,9.833246 53.584273,9.833258 53.584250,9.833245 53.584227,9.833212 53.584213,9.833199 53.584189,9.833183 53.584102,9.833193 53.584093,9.833190 53.584094,9.833175 53.584011,9.833126 53.584014,9.833052 53.583648,9.833078 53.583645,9.833049 53.583518,9.833013 53.583521,9.832868 53.582945,9.833400 53.582923,9.832416 53.582783,9.832453 53.582962,9.832315 53.582971,9.832336 53.583101,9.832834 53.583069,9.832956 53.583524,9.832920 53.583527,9.832954 53.583657,9.832994 53.583654,9.833072 53.584020,9.833023 53.584023,9.833043 53.584097,9.832838 53.584112,9.832873 53.584330,9.832271 53.584376,9.831907 53.582711,9.831807 53.582696,9.832020 53.583676,9.832273 53.584712,9.832360 53.585057,9.832632 53.586131,9.832827 53.586900,9.832861 53.586924,9.832871 53.586931,9.832926 53.586988,9.833164 53.587108,9.833589 53.587253,9.833679 53.587262,9.833910 53.587304,9.833911 53.587230),(9.832924 53.585555,9.832943 53.585613,9.833002 53.585670,9.833020 53.585697,9.833029 53.585718,9.833031 53.586116,9.833030 53.586257,9.833023 53.586655,9.832839 53.586657,9.832287 53.584442,9.832888 53.584392,9.832920 53.584540,9.833011 53.584534,9.833027 53.584623,9.832992 53.584623,9.833017 53.584734,9.833052 53.584732,9.833136 53.585114,9.833104 53.585116,9.833136 53.585248,9.833156 53.585250,9.833213 53.585534,9.833214 53.585611,9.833148 53.585644,9.833119 53.585646,9.833079 53.585646,9.833053 53.585644,9.833003 53.585609,9.832980 53.585551,9.832924 53.585555));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1218;003060;;Rugenbarg;Rugenbarg;65;Grün an Kleingärten;Altona;Osdorf;221;206;01.10.2025;0,0113;;FHH;Stadtgrün;POLYGON ((9.862819 53.584711,9.862816 53.584711,9.862805 53.584696,9.862706 53.584717,9.862628 53.584630,9.862521 53.584654,9.862540 53.584671,9.862644 53.584765,9.862819 53.584711));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1219;003061;;Rugenbarg;Rugenbarg;65;Grün an Kleingärten;Altona;Osdorf;221;206;01.10.2025;0,0274;;FHH;Stadtgrün;POLYGON ((9.862951 53.584671,9.863072 53.584513,9.863184 53.584479,9.863315 53.584504,9.863363 53.584560,9.863445 53.584575,9.863521 53.584552,9.863145 53.584405,9.863017 53.584517,9.862891 53.584556,9.862958 53.584632,9.862943 53.584648,9.862859 53.584673,9.862874 53.584695,9.862951 53.584671));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1220;003062;;Schenefelder Holt - Borndiek;Schenefelder Holt - Borndiek;65;Grün an Kleingärten;Altona;Iserbrook;225;206;01.10.2025;0,0626;;FHH;Stadtgrün;POLYGON ((9.833759 53.584362,9.833715 53.584144,9.833266 53.584183,9.833289 53.584226,9.833307 53.584244,9.833340 53.584252,9.833374 53.584247,9.833396 53.584230,9.833498 53.584190,9.833551 53.584181,9.833578 53.584179,9.833604 53.584183,9.833623 53.584194,9.833633 53.584209,9.833632 53.584224,9.833619 53.584238,9.833597 53.584248,9.833570 53.584250,9.833450 53.584278,9.833330 53.584292,9.833277 53.584308,9.833149 53.584381,9.833129 53.584404,9.833759 53.584362));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1221;003063;;Schenefelder Holt - Borndiek;Schenefelder Holt - Borndiek;65;Grün an Kleingärten;Altona;Iserbrook;225;206;01.10.2025;0,0336;;FHH;Stadtgrün;POLYGON ((9.833696 53.583348,9.833708 53.583296,9.833612 53.583121,9.833563 53.583004,9.833467 53.582933,9.833465 53.582933,9.833567 53.583397,9.833581 53.583354,9.833604 53.583341,9.833696 53.583348));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1222;003070;;Sumpfweg - Limosenweg;Sumpfweg - Limosenweg;65;Grün an Kleingärten;Altona;Lurup;220;207;01.10.2025;0,0458;;FHH;Stadtgrün;POLYGON ((9.869166 53.612491,9.869130 53.612521,9.869222 53.612862,9.869258 53.612837,9.869488 53.612670,9.869166 53.612491));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1223;006027;737 Gem. Gartenbauverein Mühlenfeld;Gotthelfweg;Gotthelfweg;60;Dauerkleingärten;Harburg;Wilstorf;705;0;01.10.2025;0,4323;;FHH;BUKEA;POLYGON ((9.982809 53.447783,9.981361 53.447276,9.981352 53.447282,9.981179 53.447390,9.981012 53.447494,9.981012 53.447494,9.981012 53.447494,9.980937 53.447541,9.981285 53.447702,9.981722 53.447812,9.982457 53.447998,9.982648 53.447882,9.982766 53.447810,9.982802 53.447788,9.982809 53.447783));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1224;003071;;Sumpfweg - Limosenweg;Sumpfweg - Limosenweg;65;Grün an Kleingärten;Altona;Lurup;220;0;01.10.2025;0,2838;;FHH;Stadtgrün;POLYGON ((9.871557 53.610460,9.871618 53.610460,9.871654 53.610460,9.871944 53.610248,9.872002 53.610236,9.872084 53.610215,9.872546 53.610146,9.872707 53.610231,9.872869 53.610129,9.873110 53.610087,9.873140 53.610162,9.873480 53.610105,9.874304 53.609556,9.874460 53.609452,9.874293 53.609477,9.873726 53.609833,9.873581 53.609924,9.873499 53.609958,9.873503 53.609976,9.873156 53.609993,9.872989 53.610002,9.872821 53.610010,9.872653 53.610019,9.872486 53.610027,9.872350 53.610035,9.872257 53.610041,9.872213 53.610044,9.872210 53.610044,9.872167 53.610047,9.872099 53.610051,9.872075 53.610053,9.871937 53.610061,9.871937 53.610061,9.871864 53.610066,9.871875 53.610171,9.871736 53.610246,9.871709 53.610256,9.871693 53.610261,9.871525 53.610274,9.871557 53.610460));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1225;003074;;Swatten Weg - Kleiberweg;Swatten Weg - Kleiberweg;65;Grün an Kleingärten;Altona;Lurup;220;0;01.10.2025;0,8504;;FHH;Stadtgrün;POLYGON ((9.863112 53.607053,9.862286 53.605200,9.862201 53.605009,9.861998 53.604555,9.861910 53.604567,9.862113 53.605021,9.862198 53.605212,9.861873 53.605256,9.861369 53.605324,9.860920 53.605384,9.861069 53.605742,9.861330 53.606336,9.861601 53.606944,9.861663 53.607082,9.863112 53.607053),(9.862367 53.607036,9.862351 53.606992,9.861952 53.607024,9.861925 53.606950,9.862789 53.606869,9.862826 53.607012,9.862367 53.607036),(9.862707 53.606836,9.861869 53.606921,9.861597 53.606354,9.861554 53.606350,9.861492 53.606203,9.861125 53.605397,9.861993 53.605269,9.862370 53.606121,9.862707 53.606836));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1226;003075;;Friedrichshulder Weg;Friedrichshulder Weg;65;Grün an Kleingärten;Altona;Lurup;220;207;01.10.2025;0,0362;;FHH;Tiefbau;POLYGON ((9.877569 53.607851,9.877418 53.607546,9.877273 53.607557,9.877367 53.607740,9.877458 53.607919,9.877569 53.607851,9.877569 53.607851));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1469;004604;354 Flughafen;Bayernweg;Bayernweg;61;Kleingärten;Eimsbüttel;Niendorf;318;307;01.10.2025;1,1036;;FHH;Stadtgrün;POLYGON ((9.979145 53.643964,9.978496 53.643791,9.978495 53.643792,9.978473 53.643824,9.978473 53.643824,9.978387 53.643947,9.978387 53.643947,9.978301 53.644070,9.978301 53.644070,9.978219 53.644188,9.978201 53.644214,9.978201 53.644214,9.978107 53.644349,9.978107 53.644349,9.978050 53.644431,9.978049 53.644432,9.978049 53.644432,9.978030 53.644436,9.978030 53.644436,9.977986 53.644498,9.977986 53.644498,9.977851 53.644683,9.977782 53.644777,9.977782 53.644777,9.977757 53.644777,9.977692 53.644864,9.977689 53.644867,9.977587 53.645003,9.977482 53.645143,9.977377 53.645282,9.977204 53.645511,9.977203 53.645511,9.977136 53.645483,9.977136 53.645483,9.976940 53.645545,9.976584 53.645656,9.976585 53.645657,9.976898 53.645753,9.976769 53.645886,9.976766 53.645889,9.977332 53.646062,9.979145 53.643964));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1227;003090;;Rugenfeld - Osdorfer Landstraße;Rugenfeld - Osdorfer Landstraße;65;Grün an Kleingärten;Altona;Osdorf;221;0;01.10.2025;0,3987;;FHH;Stadtgrün;POLYGON ((9.841786 53.576064,9.841681 53.575967,9.841623 53.575982,9.841175 53.575837,9.841348 53.575616,9.841320 53.575598,9.841132 53.575804,9.840390 53.575564,9.840272 53.575525,9.840249 53.575517,9.840229 53.575510,9.840148 53.575482,9.840125 53.575474,9.840103 53.575466,9.839949 53.575408,9.839949 53.575408,9.839949 53.575408,9.840000 53.575387,9.840507 53.575181,9.840563 53.575158,9.840128 53.574804,9.840128 53.574804,9.840112 53.574791,9.840112 53.574791,9.838891 53.573794,9.837822 53.573972,9.837704 53.574061,9.837764 53.574122,9.837825 53.574183,9.837889 53.574242,9.837953 53.574301,9.837954 53.574301,9.837969 53.574314,9.837970 53.574315,9.837985 53.574328,9.837986 53.574329,9.838001 53.574342,9.838002 53.574343,9.838017 53.574356,9.838018 53.574357,9.838033 53.574370,9.838034 53.574371,9.838049 53.574383,9.838050 53.574384,9.838065 53.574397,9.838067 53.574398,9.838081 53.574410,9.838083 53.574412,9.838098 53.574424,9.838100 53.574426,9.838115 53.574438,9.838116 53.574439,9.838132 53.574452,9.838133 53.574453,9.838148 53.574465,9.838150 53.574466,9.838165 53.574479,9.838167 53.574480,9.838182 53.574492,9.838201 53.574507,9.838217 53.574519,9.838219 53.574520,9.838234 53.574532,9.838236 53.574534,9.838251 53.574545,9.838407 53.574659,9.838569 53.574769,9.838738 53.574876,9.838913 53.574979,9.839047 53.575052,9.839039 53.575043,9.838890 53.574945,9.837818 53.574092,9.838128 53.573962,9.839509 53.575070,9.839526 53.575084,9.839841 53.575337,9.839739 53.575378,9.839817 53.575410,9.839817 53.575410,9.839881 53.575436,9.839882 53.575436,9.839981 53.575474,9.840082 53.575511,9.840184 53.575547,9.840287 53.575582,9.840354 53.575604,9.841779 53.576065,9.841786 53.576064),(9.838290 53.573981,9.838943 53.573875,9.840070 53.574816,9.840086 53.574829,9.840465 53.575146,9.839946 53.575349,9.839587 53.575063,9.839570 53.575050,9.839145 53.574711,9.838435 53.574140,9.838256 53.573999,9.838290 53.573981));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1228;003415;;Ehestorfer Weg;Ehestorfer Weg;65;Grün an Kleingärten;Harburg;Eißendorf;710;0;01.10.2025;0,2533;;FHH;Stadtgrün;POLYGON ((9.918798 53.442695,9.916972 53.442358,9.916875 53.442286,9.916875 53.442286,9.916920 53.442556,9.917007 53.442499,9.918730 53.442809,9.918750 53.442813,9.918768 53.442769,9.919927 53.442836,9.919986 53.442758,9.918995 53.442701,9.918988 53.442731,9.918798 53.442695));EPSG:4326
