_fid;zaehlstelle;bezeichnung;richtung;jahr;dtv_kfz;dtvw_kfz;sv_anteil_dtvw;sv_anteil_dtv;geom;coordinate_reference_system
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22284;7653920;Ruscheweyhstraße N Poggenkamp;Querschnitt;2023;4600;4900;10;10;POINT (570196.000000 5945400.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22285;7654;Hoheluftchaussee / Bismarckstraße;Südwest;2023;2800;3100;2;2;POINT (564565.000000 5937096.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22286;7654;Hoheluftchaussee / Bismarckstraße;Südost;2023;27700;30000;5;5;POINT (564599.000000 5937096.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22287;7654;Hoheluftchaussee / Bismarckstraße;Nordost;2023;9500;10300;2;2;POINT (564599.000000 5937130.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22288;7654;Hoheluftchaussee / Bismarckstraße;Nordwest;2023;23700;25700;6;6;POINT (564565.000000 5937130.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22289;7655;Grindelallee / An der Verbindungsbahn;West;2023;34400;37300;9;9;POINT (565200.000000 5935458.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22290;7655;Grindelallee / An der Verbindungsbahn;Südost;2023;49700;53900;9;9;POINT (565241.000000 5935441.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22291;7655;Grindelallee / An der Verbindungsbahn;Nordwest;2023;16400;17800;9;9;POINT (565207.000000 5935475.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22292;7655980;Bundesstraße W Grindelallee;Querschnitt;2017;38300;42200;5;5;POINT (565140.000000 5935476.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22293;7656;Schnackenburgallee / Farnhornstieg;Süd;2023;13200;14300;8;8;POINT (559847.000000 5938497.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22294;7656;Schnackenburgallee / Farnhornstieg;West;2023;30900;33500;5;5;POINT (559823.000000 5938521.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22295;7656;Schnackenburgallee / Farnhornstieg;Nord;2023;11100;12000;8;8;POINT (559847.000000 5938545.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22296;7656;Schnackenburgallee / Farnhornstieg;Ost;2023;25700;27900;6;6;POINT (559871.000000 5938521.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22297;7657;Rohlfsweg / Binsbarg;Nord;2023;1500;1600;2;2;POINT (560813.000000 5938426.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22298;7657;Rohlfsweg / Binsbarg;Ost;2023;25800;28000;7;7;POINT (560837.000000 5938402.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22299;7657;Rohlfsweg / Binsbarg;Süd;2023;8400;9100;10;10;POINT (560813.000000 5938378.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22300;7657;Rohlfsweg / Binsbarg;West;2023;27300;29600;7;7;POINT (560789.000000 5938402.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22301;7658;Harvestehuder Weg / Mittelweg;Nord;2023;5500;6000;5;5;POINT (565812.000000 5937253.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22302;7658;Harvestehuder Weg / Mittelweg;Süd;2023;10700;11600;3;3;POINT (565812.000000 5937205.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22303;7658;Harvestehuder Weg / Mittelweg;West;2023;5300;5800;1;1;POINT (565788.000000 5937229.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22304;7658;Harvestehuder Weg / Mittelweg;Ost;2023;9400;10200;2;2;POINT (565836.000000 5937229.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22305;7658;Harvestehuder Weg / Mittelweg;Südwest;2023;1100;1200;1;1;POINT (565795.000000 5937212.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22306;7659940;Stillhorner Weg O Altenfelder Weg T402;Querschnitt;2016;12600;13900;21;21;POINT (567687.000000 5926094.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22307;7659940;Stillhorner Weg O Altenfelder Weg T402;Querschnitt;2017;13200;14600;17;17;POINT (567687.000000 5926094.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22308;7659940;Stillhorner Weg O Altenfelder Weg T402;Querschnitt;2018;13400;14700;17;17;POINT (567687.000000 5926094.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22309;7659940;Stillhorner Weg O Altenfelder Weg T402;Querschnitt;2019;13900;15300;17;17;POINT (567687.000000 5926094.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22310;7659940;Stillhorner Weg O Altenfelder Weg T402;Querschnitt;2023;14900;16200;19;19;POINT (567687.000000 5926094.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22311;7659940;Stillhorner Weg O Altenfelder Weg T402;Querschnitt;2024;14300;15400;20;20;POINT (567687.000000 5926094.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22312;7660;Neuer Jungfernstieg / Fehlandtstraße;Nord;2023;5000;5400;5;5;POINT (565757.000000 5934692.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22313;7660;Neuer Jungfernstieg / Fehlandtstraße;Süd;2023;5000;5400;5;5;POINT (565757.000000 5934644.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22314;7660;Neuer Jungfernstieg / Fehlandtstraße;West;2023;600;600;2;2;POINT (565733.000000 5934668.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22315;7662910;Langbargheide NW Moorwisch;Querschnitt;2023;2600;2800;1;1;POINT (558876.000000 5938925.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22316;7663;Basselweg / Spannskamp;Nord;2023;5600;6000;5;5;POINT (561762.000000 5938206.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22317;7663;Basselweg / Spannskamp;Ost;2023;700;800;2;2;POINT (561786.000000 5938182.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22318;7663;Basselweg / Spannskamp;Süd;2023;5900;6400;5;5;POINT (561762.000000 5938158.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22319;7663940;Spannskamp O Basselweg;Querschnitt;2017;800;900;2;2;POINT (561809.000000 5938170.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22320;7665;Kieler Straße / Große Bahnstraße;Süd;2023;4700;5100;4;4;POINT (562134.000000 5936716.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22321;7665;Kieler Straße / Große Bahnstraße;Südost;2023;39000;42300;8;8;POINT (562151.000000 5936723.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22322;7665;Kieler Straße / Große Bahnstraße;Nordwest;2023;43000;46600;7;7;POINT (562117.000000 5936757.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22323;7666;Bergedorfer Schloßstraße / Vinhagenweg;Ost;2024;2600;2800;1;1;POINT (580555.000000 5927280.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22324;7666;Bergedorfer Schloßstraße / Vinhagenweg;Südost;2024;800;900;0;0;POINT (580548.000000 5927263.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22325;7666;Bergedorfer Schloßstraße / Vinhagenweg;Nordwest;2024;1800;1900;1;1;POINT (580514.000000 5927297.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22326;7667;Hellgrundweg / Farnhornstieg;Nord;2023;1800;1900;6;6;POINT (559479.000000 5938625.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22327;7667;Hellgrundweg / Farnhornstieg;Ost;2023;32000;34700;5;5;POINT (559503.000000 5938601.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22328;7667;Hellgrundweg / Farnhornstieg;Süd;2023;7000;7600;5;5;POINT (559479.000000 5938577.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22329;7667;Hellgrundweg / Farnhornstieg;West;2023;27200;29500;4;4;POINT (559455.000000 5938601.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22330;7668;Langbargheide / Farnhornweg;West;2023;26900;29200;4;4;POINT (558964.000000 5938638.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22331;7668;Langbargheide / Farnhornweg;Nord;2023;3300;3600;1;1;POINT (558988.000000 5938662.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22332;7668;Langbargheide / Farnhornweg;Ost;2023;28200;30600;4;4;POINT (559012.000000 5938638.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22333;7670;Im Grünen Grunde / Rathenaustraße;Nord;2023;4500;4900;5;5;POINT (568189.000000 5941683.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22334;7670;Im Grünen Grunde / Rathenaustraße;Nordost;2023;8600;9300;4;4;POINT (568206.000000 5941676.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22335;7670;Im Grünen Grunde / Rathenaustraße;Süd;2023;100;100;9;10;POINT (568189.000000 5941635.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22336;7670;Im Grünen Grunde / Rathenaustraße;Südwest;2023;7600;8300;3;3;POINT (568172.000000 5941642.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22337;7670;Im Grünen Grunde / Rathenaustraße;West;2023;3500;3800;1;1;POINT (568165.000000 5941659.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22338;7671;Im Grünen Grunde / Am Hasenberge;Nord;2023;4200;4500;3;3;POINT (568207.000000 5942039.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22339;7671;Im Grünen Grunde / Am Hasenberge;Süd;2023;4600;5000;6;6;POINT (568207.000000 5941991.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22340;7671;Im Grünen Grunde / Am Hasenberge;West;2023;2200;2400;9;9;POINT (568183.000000 5942015.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22341;7672;Maienweg / Am Hasenberge;Ost;2023;2200;2400;8;8;POINT (567888.000000 5942044.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22342;7672;Maienweg / Am Hasenberge;Süd;2023;14500;15800;3;3;POINT (567864.000000 5942020.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22343;7672;Maienweg / Am Hasenberge;West;2023;1900;2000;1;1;POINT (567840.000000 5942044.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22344;7672;Maienweg / Am Hasenberge;Nord;2023;14400;15600;2;2;POINT (567864.000000 5942068.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22345;7673;Güntherstraße / Lübecker Straße;Nordwest;2023;3800;4200;1;1;POINT (568427.000000 5935461.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22346;7673;Güntherstraße / Lübecker Straße;Nordost;2023;35500;38500;3;3;POINT (568461.000000 5935461.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22347;7673;Güntherstraße / Lübecker Straße;Südost;2023;100;100;2;2;POINT (568461.000000 5935427.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22348;7673;Güntherstraße / Lübecker Straße;Südwest;2023;33000;35800;3;3;POINT (568427.000000 5935427.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22349;7674;Leunastraße / Beerenweg;West;2022;5000;5400;9;9;POINT (561038.000000 5935821.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22350;7674;Leunastraße / Beerenweg;Ost;2022;5400;5800;8;8;POINT (561086.000000 5935821.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22351;7674;Leunastraße / Beerenweg;Süd;2022;1900;2100;2;2;POINT (561062.000000 5935797.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22352;7675;Ruhrstraße / Leunastraße;West;2022;5600;6000;8;8;POINT (561216.000000 5935822.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22353;7675;Ruhrstraße / Leunastraße;Süd;2022;4600;5000;4;4;POINT (561240.000000 5935798.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22354;7675;Ruhrstraße / Leunastraße;Ost;2022;5400;5900;10;10;POINT (561264.000000 5935822.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22355;7675;Ruhrstraße / Leunastraße;Nord;2022;4400;4800;5;5;POINT (561240.000000 5935846.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22356;7676;Schützenstraße / Leunastraße;Süd;2022;1200;1300;1;1;POINT (561543.000000 5935787.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22357;7676;Schützenstraße / Leunastraße;Ost;2022;4100;4400;12;12;POINT (561567.000000 5935811.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22358;7676;Schützenstraße / Leunastraße;West;2022;4900;5300;11;11;POINT (561519.000000 5935811.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22359;7676;Schützenstraße / Leunastraße;Nord;2022;1300;1400;6;6;POINT (561543.000000 5935835.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22360;7677;Ruhrstraße / Leverkusenstraße;Nord;2022;5100;5500;4;4;POINT (561343.000000 5935481.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22361;7677;Ruhrstraße / Leverkusenstraße;Ost;2022;1300;1500;2;2;POINT (561367.000000 5935457.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22362;7677;Ruhrstraße / Leverkusenstraße;Süd;2022;5600;6100;4;4;POINT (561343.000000 5935433.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22363;7679;Bornkampsweg / Langbehnstraße;Nord;2022;15500;16800;5;5;POINT (560817.000000 5935744.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22364;7679;Bornkampsweg / Langbehnstraße;Süd;2022;15700;17100;5;5;POINT (560817.000000 5935696.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22365;7679;Bornkampsweg / Langbehnstraße;West;2022;1200;1300;1;1;POINT (560793.000000 5935720.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22366;7680;Beerenweg / Stresemannstraße;Nord;2022;1600;1800;4;4;POINT (561066.000000 5935421.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22367;7680;Beerenweg / Stresemannstraße;Ost;2022;32500;35300;5;5;POINT (561090.000000 5935397.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22368;7680;Beerenweg / Stresemannstraße;West;2022;32800;35700;5;5;POINT (561042.000000 5935397.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22369;7681;Am Friedhof / Poggfreedweg;Nord;2023;3700;4100;1;1;POINT (576385.000000 5938681.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22370;7681;Am Friedhof / Poggfreedweg;Ost;2023;800;900;2;2;POINT (576409.000000 5938657.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22371;7681;Am Friedhof / Poggfreedweg;Süd;2023;3800;4100;1;1;POINT (576385.000000 5938633.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22372;7681;Am Friedhof / Poggfreedweg;West;2023;900;1000;1;1;POINT (576361.000000 5938657.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22373;7683;Bredowstraße / Unterer Landweg;Nordost;2023;11300;12300;18;18;POINT (572836.000000 5930523.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22374;7683;Bredowstraße / Unterer Landweg;Südwest;2023;16200;17600;20;20;POINT (572802.000000 5930489.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22375;7683;Bredowstraße / Unterer Landweg;Nordwest;2023;5900;6400;23;23;POINT (572802.000000 5930523.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22376;7684;Pinkertweg / Unterer Landweg;Nordwest;2023;3500;3800;36;36;POINT (573229.000000 5930970.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22377;7684;Pinkertweg / Unterer Landweg;Nordost;2023;9400;10200;14;14;POINT (573263.000000 5930970.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22378;7684;Pinkertweg / Unterer Landweg;Südost;2023;700;800;94;94;POINT (573263.000000 5930936.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22379;7684;Pinkertweg / Unterer Landweg;Südwest;2023;11100;12100;19;19;POINT (573229.000000 5930936.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22380;7685950;Waldweg SO Bekwisch;Querschnitt;2023;10500;11400;4;4;POINT (575280.000000 5945579.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22381;7686;Lesserstraße / Friedrich-Ebert-Damm;Nordost;2023;3400;3600;1;1;POINT (571273.000000 5937823.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22382;7686;Lesserstraße / Friedrich-Ebert-Damm;Südwest;2023;4700;5100;2;2;POINT (571239.000000 5937789.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22383;7686;Lesserstraße / Friedrich-Ebert-Damm;West;2023;23300;25200;4;4;POINT (571232.000000 5937806.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22384;7686;Lesserstraße / Friedrich-Ebert-Damm;Ost;2023;23200;25100;4;4;POINT (571280.000000 5937806.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22385;7687;Holzmühlenstraße / Friedrich-Ebert-Damm;Süd;2023;10100;11000;5;5;POINT (571399.000000 5937846.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22386;7687;Holzmühlenstraße / Friedrich-Ebert-Damm;Ost;2023;24900;27000;4;4;POINT (571423.000000 5937870.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22387;7687;Holzmühlenstraße / Friedrich-Ebert-Damm;Nord;2023;8000;8700;7;7;POINT (571399.000000 5937894.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22388;7687;Holzmühlenstraße / Friedrich-Ebert-Damm;West;2023;23200;25100;4;4;POINT (571375.000000 5937870.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22389;7688;Lesserstraße / Holzmühlenstraße;Nord;2023;10800;11700;6;6;POINT (571348.000000 5938031.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22390;7688;Lesserstraße / Holzmühlenstraße;Süd;2023;8000;8700;7;7;POINT (571348.000000 5937983.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22391;7688;Lesserstraße / Holzmühlenstraße;Südwest;2023;3200;3400;2;2;POINT (571331.000000 5937990.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22392;7689;Rahlstedter Bahnhofstraße / Rahlstedter Straße;Nordwest;2024;17200;18500;1;1;POINT (576375.000000 5939511.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22393;7689;Rahlstedter Bahnhofstraße / Rahlstedter Straße;Nordost;2024;14500;15600;3;3;POINT (576409.000000 5939511.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22394;7689;Rahlstedter Bahnhofstraße / Rahlstedter Straße;Südwest;2024;17900;19200;2;2;POINT (576375.000000 5939477.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22395;7690;Holsteiner Chaussee / Pinneberger Straße;Nord;2023;9600;10400;8;8;POINT (560233.000000 5943082.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22396;7690;Holsteiner Chaussee / Pinneberger Straße;Nordost;2023;17400;18900;7;7;POINT (560250.000000 5943075.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22397;7690;Holsteiner Chaussee / Pinneberger Straße;Süd;2023;13300;14500;5;5;POINT (560233.000000 5943034.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22398;7690;Holsteiner Chaussee / Pinneberger Straße;West;2023;16300;17700;6;6;POINT (560209.000000 5943058.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22399;7691;Rondenbarg / Holstenkamp;Nordwest;2023;9000;9800;10;10;POINT (561325.000000 5936304.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22400;7691;Rondenbarg / Holstenkamp;Südwest;2023;19300;21000;6;6;POINT (561325.000000 5936270.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22401;7694930;Neuer Wall NO Poststraße;Querschnitt;2024;400;500;3;3;POINT (565708.000000 5934157.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22402;7695;Holstenwall / Bei Schuldts Stift;Nordost;2024;14800;15900;3;3;POINT (564753.000000 5934335.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22403;7695;Holstenwall / Bei Schuldts Stift;Südost;2024;1700;1800;1;1;POINT (564753.000000 5934301.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22404;7695;Holstenwall / Bei Schuldts Stift;Südwest;2024;13900;14900;3;3;POINT (564719.000000 5934301.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22405;7701;Bergedorfer Straße / Weidenbaumsweg;Nordwest;2024;23400;25200;1;1;POINT (579888.000000 5927275.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22406;7701;Bergedorfer Straße / Weidenbaumsweg;Nord;2024;400;400;99;99;POINT (579905.000000 5927282.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22407;7701;Bergedorfer Straße / Weidenbaumsweg;Ost;2024;26700;28700;4;4;POINT (579929.000000 5927258.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22408;7701;Bergedorfer Straße / Weidenbaumsweg;Südwest;2024;8600;9200;6;6;POINT (579888.000000 5927241.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22409;7712950;Friedensallee SO Hohenzollernring;Querschnitt;2009;7000;7800;4;4;POINT (560864.000000 5934601.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22410;7724950;Unnastraße SO Heußweg;Querschnitt;2024;1000;1100;1;1;POINT (563416.000000 5937247.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22411;7732;Friedensallee / Behringstraße;Nordwest;2024;3500;3800;7;6;POINT (561354.000000 5934453.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22412;7732;Friedensallee / Behringstraße;Nordost;2024;10100;10800;4;4;POINT (561388.000000 5934453.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22413;7732;Friedensallee / Behringstraße;Südost;2024;1200;1300;11;10;POINT (561388.000000 5934419.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22414;7732;Friedensallee / Behringstraße;Südwest;2024;7100;7600;5;5;POINT (561354.000000 5934419.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22415;7733;Heinrich-Traun-Straße / Hummelsbütteler Landstraße;Südwest;2024;12500;13500;4;4;POINT (568241.000000 5943437.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22416;7733;Heinrich-Traun-Straße / Hummelsbütteler Landstraße;Nordwest;2024;800;800;1;1;POINT (568241.000000 5943471.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22417;7733;Heinrich-Traun-Straße / Hummelsbütteler Landstraße;Nordost;2024;12500;13500;4;4;POINT (568275.000000 5943471.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22418;7733;Heinrich-Traun-Straße / Hummelsbütteler Landstraße;Südost;2024;900;1000;1;1;POINT (568275.000000 5943437.000000);EPSG:25832
DE.HH.UP_KFZ_TEMPORAERE_ZAEHLUNGEN_22419;7733970;Hummelsbütteler Landstraße SW Heinrich-Traun-Straße;Querschnitt;2019;16900;18600;5;5;POINT (568243.000000 5943432.000000);EPSG:25832
